timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866945472,2347,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2347
1402866945171,3215,Home Page,200,OK,Jakarta Users 1-16,text,true,277,3214
1402866946955,1747,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1746
1402866945904,2894,Home Page,200,OK,Jakarta Users 1-31,text,true,280,2893
1402866947820,997,Home Page,200,OK,Jakarta Users 1-15,text,true,276,997
1402866946398,2744,Home Page,200,OK,Jakarta Users 1-12,text,true,277,2744
1402866948798,590,Home Page,200,OK,Jakarta Users 1-31,text,true,275,589
1402866948386,1159,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1159
1402866947656,2559,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2558
1402866949143,1127,Home Page,200,OK,Jakarta Users 1-12,text,true,276,1127
1402866948817,1578,Home Page,200,OK,Jakarta Users 1-15,text,true,276,1577
1402866948702,1723,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1723
1402866949546,1872,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1872
1402866950215,1801,Home Page,200,OK,Jakarta Users 1-10,text,true,277,1800
1402866950426,1766,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1766
1402866949388,3177,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3177
1402866950395,2344,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2344
1402866952016,1260,Home Page,200,OK,Jakarta Users 1-10,text,true,275,1260
1402866950270,3078,Home Page,200,OK,Jakarta Users 1-12,text,true,277,3078
1402866951419,2270,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2269
1402866953349,1194,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1193
1402866952193,2479,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2477
1402866952566,2265,Home Page,200,OK,Jakarta Users 1-31,text,true,276,2265
1402866952740,2554,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2551
1402866954544,806,Home Page,200,OK,Jakarta Users 1-12,text,true,276,805
1402866953689,2223,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2223
1402866955351,664,Home Page,200,OK,Jakarta Users 1-12,text,true,275,664
1402866953277,3182,Home Page,200,OK,Jakarta Users 1-10,text,true,276,3182
1402866956016,507,Home Page,200,OK,Jakarta Users 1-12,text,true,275,507
1402866955294,1473,Home Page,200,OK,Jakarta Users 1-15,text,true,276,1473
1402866954672,2847,Home Page,200,OK,Jakarta Users 1-5,text,true,277,2847
1402866954832,3705,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3705
1402866956459,2084,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2084
1402866955912,2663,Home Page,200,OK,Jakarta Users 1-16,text,true,278,2662
1402866956523,2099,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2099
1402866956768,2377,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2376
1402866958544,1083,Home Page,200,OK,Jakarta Users 1-10,text,true,276,1083
1402866957520,2628,Home Page,200,OK,Jakarta Users 1-5,text,true,277,2628
1402866958623,1679,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1679
1402866958538,2880,Home Page,200,OK,Jakarta Users 1-31,text,true,279,2880
1402866960148,1276,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1276
1402866958576,2993,Home Page,200,OK,Jakarta Users 1-16,text,true,277,2993
1402866959628,2179,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2179
1402866959145,2867,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2867
1402866960303,2130,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2130
1402866961419,1023,Home Page,200,OK,Jakarta Users 1-31,text,true,276,1023
1402866961425,1290,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1290
1402866962012,1358,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1358
1402866961570,2073,Home Page,200,OK,Jakarta Users 1-16,text,true,277,2073
1402866962434,1636,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1633
1402866962716,1570,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1570
1402866964287,490,Home Page,200,OK,Jakarta Users 1-5,text,true,276,490
1402866961808,3064,Home Page,200,OK,Jakarta Users 1-10,text,true,278,3064
1402866963643,1347,Home Page,200,OK,Jakarta Users 1-16,text,true,277,1346
1402866962442,2605,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2605
1402866963370,1983,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1982
1402866965048,525,Home Page,200,OK,Jakarta Users 1-31,text,true,275,525
1402866964873,1257,Home Page,200,OK,Jakarta Users 1-10,text,true,277,1257
1402866964070,2480,Home Page,200,OK,Jakarta Users 1-12,text,true,274,2480
1402866966131,503,Home Page,200,OK,Jakarta Users 1-10,text,true,275,503
1402866964990,2212,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2212
1402866964777,2555,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2554
1402866965573,2151,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2151
1402866965353,2662,Home Page,200,OK,Jakarta Users 1-15,text,true,276,2661
1402866967203,919,Home Page,200,OK,Jakarta Users 1-16,text,true,276,919
1402866966636,1726,Home Page,200,OK,Jakarta Users 1-10,text,true,277,1726
1402866967332,1051,Home Page,200,OK,Jakarta Users 1-5,text,true,275,1051
1402866966550,2141,Home Page,200,OK,Jakarta Users 1-12,text,true,277,2140
1402866968363,505,Home Page,200,OK,Jakarta Users 1-10,text,true,275,504
1402866968015,976,Home Page,200,OK,Jakarta Users 1-15,text,true,276,976
1402866967725,2702,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2701
1402866968383,2226,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2226
1402866968691,2037,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2037
1402866968992,2080,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2079
1402866970729,380,Home Page,200,OK,Jakarta Users 1-12,text,true,275,379
1402866968123,3035,Home Page,200,OK,Jakarta Users 1-16,text,true,278,3034
1402866970610,742,Home Page,200,OK,Jakarta Users 1-5,text,true,275,742
1402866971109,429,Home Page,200,OK,Jakarta Users 1-12,text,true,275,428
1402866968868,2997,Home Page,200,OK,Jakarta Users 1-10,text,true,278,2993
1402866971538,1305,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1304
1402866970427,2700,Home Page,200,OK,Jakarta Users 1-31,text,true,276,2699
1402866971072,2102,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2102
1402866971353,2748,Home Page,200,OK,Jakarta Users 1-5,text,true,279,2747
1402866971158,3190,Home Page,200,OK,Jakarta Users 1-16,text,true,276,3190
1402866971866,2927,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2883
1402866973174,1662,Home Page,200,OK,Jakarta Users 1-15,text,true,278,1629
1402866974349,567,Home Page,200,OK,Jakarta Users 1-16,text,true,275,565
1402866973127,1890,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1890
1402866972843,3166,Home Page,200,OK,Jakarta Users 1-12,text,true,278,3166
1402866974837,1749,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1749
1402866975018,1811,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1811
1402866974917,2151,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2151
1402866974101,3100,Home Page,200,OK,Jakarta Users 1-5,text,true,276,3100
1402866976830,792,Home Page,200,OK,Jakarta Users 1-31,text,true,276,792
1402866974794,2975,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2974
1402866976587,1410,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1408
1402866976009,2030,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2029
1402866977069,1225,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1225
1402866978039,1070,Home Page,200,OK,Jakarta Users 1-12,text,true,275,1070
1402866977202,1979,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1979
1402866978295,1126,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1126
1402866977997,1575,Home Page,200,OK,Jakarta Users 1-15,text,true,276,1575
1402866979422,731,Home Page,200,OK,Jakarta Users 1-16,text,true,276,730
1402866979110,1244,Home Page,200,OK,Jakarta Users 1-12,text,true,275,1244
1402866980153,256,Home Page,200,OK,Jakarta Users 1-16,text,true,276,256
1402866980354,278,Home Page,200,OK,Jakarta Users 1-12,text,true,275,278
1402866977623,3076,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3075
1402866977769,3087,Home Page,200,OK,Jakarta Users 1-10,text,true,275,3086
1402866979572,1649,Home Page,200,OK,Jakarta Users 1-15,text,true,275,1648
1402866980699,918,Home Page,200,OK,Jakarta Users 1-31,text,true,275,918
1402866979182,2472,Home Page,200,OK,Jakarta Users 1-5,text,true,277,2472
1402866980856,1176,Home Page,200,OK,Jakarta Users 1-10,text,true,276,1176
1402866981617,1340,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1340
1402866980632,2365,Home Page,200,OK,Jakarta Users 1-12,text,true,277,2364
1402866980410,2684,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2683
1402866982997,408,Home Page,200,OK,Jakarta Users 1-12,text,true,275,407
1402866983094,482,Home Page,200,OK,Jakarta Users 1-16,text,true,276,481
1402866981221,3092,Home Page,200,OK,Jakarta Users 1-15,text,true,277,3091
1402866981655,2738,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2737
1402866982033,2972,Home Page,200,OK,Jakarta Users 1-10,text,true,278,2971
1402866982957,3022,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3022
1402866984393,1964,Home Page,200,OK,Jakarta Users 1-5,text,true,276,1964
1402866983405,3082,Home Page,200,OK,Jakarta Users 1-12,text,true,277,3082
1402866983576,3073,Home Page,200,OK,Jakarta Users 1-16,text,true,276,3073
1402866984313,2883,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2881
1402866986650,1071,Home Page,200,OK,Jakarta Users 1-16,text,true,275,1071
1402866987197,685,Home Page,200,OK,Jakarta Users 1-15,text,true,276,681
1402866985006,2906,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2906
1402866987883,593,Home Page,200,OK,Jakarta Users 1-15,text,true,276,593
1402866986358,2704,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2704
1402866985979,3226,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3226
1402866986487,3021,Home Page,200,OK,Jakarta Users 1-12,text,true,276,3021
1402866987913,1862,Home Page,200,OK,Jakarta Users 1-10,text,true,278,1862
1402866989063,822,Home Page,200,OK,Jakarta Users 1-5,text,true,275,822
1402866988476,1960,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1960
1402866987721,2818,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2817
1402866989508,1194,Home Page,200,OK,Jakarta Users 1-12,text,true,274,1194
1402866989206,2079,Home Page,200,OK,Jakarta Users 1-31,text,true,275,2079
1402866990702,1090,Home Page,200,OK,Jakarta Users 1-12,text,true,276,1090
1402866989776,2187,Home Page,200,OK,Jakarta Users 1-10,text,true,277,2187
1402866990539,1579,Home Page,200,OK,Jakarta Users 1-16,text,true,276,1579
1402866989886,2253,Home Page,200,OK,Jakarta Users 1-5,text,true,276,2250
1402866991286,978,Home Page,200,OK,Jakarta Users 1-31,text,true,276,978
1402866992119,497,Home Page,200,OK,Jakarta Users 1-16,text,true,277,496
1402866992140,543,Home Page,200,OK,Jakarta Users 1-5,text,true,276,540
1402866990437,2846,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2846
1402866991793,2748,Home Page,200,OK,Jakarta Users 1-12,text,true,277,2748
1402866991964,3213,Home Page,200,OK,Jakarta Users 1-10,text,true,276,3213
1402866992683,2556,Home Page,200,OK,Jakarta Users 1-5,text,true,277,2556
1402866992264,3006,Home Page,200,OK,Jakarta Users 1-31,text,true,276,3006
1402866993283,2024,Home Page,200,OK,Jakarta Users 1-15,text,true,277,2020
1402866992616,2707,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2706
1402866994541,1918,Home Page,200,OK,Jakarta Users 1-12,text,true,277,1918
1402866995308,1491,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1488
1402866995178,2483,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2483
1402866995324,2831,Home Page,200,OK,Jakarta Users 1-16,text,true,277,2830
1402866995271,2891,Home Page,200,OK,Jakarta Users 1-31,text,true,277,2891
1402866995240,2984,Home Page,200,OK,Jakarta Users 1-5,text,true,277,2984
1402866996800,1797,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1797
1402866998155,560,Home Page,200,OK,Jakarta Users 1-16,text,true,275,560
1402866998162,945,Home Page,200,OK,Jakarta Users 1-31,text,true,276,945
1402866996460,2716,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2716
1402866997662,1768,Home Page,200,OK,Jakarta Users 1-10,text,true,277,1768
1402866998225,1470,Home Page,200,OK,Jakarta Users 1-5,text,true,277,1470
1402866998598,1742,Home Page,200,OK,Jakarta Users 1-15,text,true,277,1742
1402866999108,1666,Home Page,200,OK,Jakarta Users 1-31,text,true,278,1666
1402866999696,1618,Home Page,200,OK,Jakarta Users 1-5,text,true,275,1617
1402866998715,2626,Home Page,200,OK,Jakarta Users 1-16,text,true,276,2626
1402867000775,638,Home Page,200,OK,Jakarta Users 1-31,text,true,277,636
1402866999431,2041,Home Page,200,OK,Jakarta Users 1-10,text,true,276,2040
1402866999177,2587,Home Page,200,OK,Jakarta Users 1-12,text,true,276,2585
1402867001472,882,Home Page,200,OK,Jakarta Users 1-10,text,true,276,882
1402867001414,1126,Home Page,200,OK,Jakarta Users 1-31,text,true,277,1126
