timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,Latency
1402866912077,2019,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2018
1402866911676,2580,Home Page,200,OK,Jakarta Users 1-48,text,true,244,2580
1402866913690,568,Home Page,200,OK,Jakarta Users 1-35,text,true,243,568
1402866912511,1854,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1854
1402866912508,2372,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2372
1402866912535,2347,Home Page,200,OK,Jakarta Users 1-6,text,true,244,2347
1402866914257,657,Home Page,200,OK,Jakarta Users 1-48,text,true,243,656
1402866913619,1354,Home Page,200,OK,Jakarta Users 1-31,text,true,244,1354
1402866914023,1090,Home Page,200,OK,Jakarta Users 1-9,text,true,243,1089
1402866913887,1282,Home Page,200,OK,Jakarta Users 1-33,text,true,244,1282
1402866913905,1704,Home Page,200,OK,Jakarta Users 1-4,text,true,244,1704
1402866913227,2415,Home Page,200,OK,Jakarta Users 1-10,text,true,244,2415
1402866914366,1399,Home Page,200,OK,Jakarta Users 1-49,text,true,244,1399
1402866914883,890,Home Page,200,OK,Jakarta Users 1-6,text,true,243,890
1402866914974,866,Home Page,200,OK,Jakarta Users 1-31,text,true,243,865
1402866913760,2312,Home Page,200,OK,Jakarta Users 1-21,text,true,244,2310
1402866915766,333,Home Page,200,OK,Jakarta Users 1-49,text,true,242,332
1402866915610,611,Home Page,200,OK,Jakarta Users 1-4,text,true,243,611
1402866914914,1325,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1325
1402866913339,3052,Home Page,200,OK,Jakarta Users 1-47,text,true,244,3052
1402866915113,1303,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1302
1402866914259,2615,Home Page,200,OK,Jakarta Users 1-35,text,true,244,2614
1402866915774,1175,Home Page,200,OK,Jakarta Users 1-6,text,true,243,1175
1402866914880,2142,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2142
1402866914096,2950,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2950
1402866915643,1591,Home Page,200,OK,Jakarta Users 1-10,text,true,244,1591
1402866916102,1297,Home Page,200,OK,Jakarta Users 1-49,text,true,243,1297
1402866916073,1376,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1375
1402866915169,2429,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2429
1402866917023,673,Home Page,200,OK,Jakarta Users 1-11,text,true,243,673
1402866916874,826,Home Page,200,OK,Jakarta Users 1-35,text,true,243,826
1402866917047,831,Home Page,200,OK,Jakarta Users 1-41,text,true,243,827
1402866917400,479,Home Page,200,OK,Jakarta Users 1-49,text,true,243,479
1402866916240,1818,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1818
1402866917878,293,Home Page,200,OK,Jakarta Users 1-41,text,true,242,293
1402866918171,473,Home Page,200,OK,Jakarta Users 1-41,text,true,243,473
1402866917450,1231,Home Page,200,OK,Jakarta Users 1-21,text,true,243,1231
1402866916949,1852,Home Page,200,OK,Jakarta Users 1-6,text,true,244,1852
1402866915840,3057,Home Page,200,OK,Jakarta Users 1-31,text,true,244,3056
1402866917235,1738,Home Page,200,OK,Jakarta Users 1-10,text,true,244,1738
1402866916221,2794,Home Page,200,OK,Jakarta Users 1-4,text,true,244,2794
1402866917599,1455,Home Page,200,OK,Jakarta Users 1-33,text,true,244,1454
1402866916416,2785,Home Page,200,OK,Jakarta Users 1-9,text,true,244,2785
1402866918059,1327,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1326
1402866918973,591,Home Page,200,OK,Jakarta Users 1-10,text,true,243,591
1402866917700,1970,Home Page,200,OK,Jakarta Users 1-35,text,true,244,1970
1402866917696,2193,Home Page,200,OK,Jakarta Users 1-11,text,true,244,2193
1402866916392,3636,Home Page,200,OK,Jakarta Users 1-47,text,true,244,3636
1402866919670,626,Home Page,200,OK,Jakarta Users 1-35,text,true,243,624
1402866917879,2491,Home Page,200,OK,Jakarta Users 1-49,text,true,244,2491
1402866918682,1786,Home Page,200,OK,Jakarta Users 1-21,text,true,244,1786
1402866919565,1028,Home Page,200,OK,Jakarta Users 1-10,text,true,243,1025
1402866918897,1891,Home Page,200,OK,Jakarta Users 1-31,text,true,244,1891
1402866919015,1806,Home Page,200,OK,Jakarta Users 1-4,text,true,244,1805
1402866919202,1686,Home Page,200,OK,Jakarta Users 1-9,text,true,244,1685
1402866919387,1626,Home Page,200,OK,Jakarta Users 1-48,text,true,244,1626
1402866920469,803,Home Page,200,OK,Jakarta Users 1-21,text,true,243,803
1402866919054,2360,Home Page,200,OK,Jakarta Users 1-33,text,true,244,2360
1402866918645,2770,Home Page,200,OK,Jakarta Users 1-41,text,true,244,2770
